13.5974,-13.5882,230.856,-230.865
22.1677,-22.087,151.775,-151.856
25.3187,-25.0373,114.471,-114.752
25.7479,-25.1038,91.5981,-92.2422
25.0096,-23.8756,75.4971,-76.6312
23.7932,-22.1322,63.2506,-64.9116
22.4061,-20.2733,53.5421,-55.6748
20.992,-18.4946,45.6827,-48.18
19.6204,-16.8726,39.2559,-42.0037
18.3245,-15.4213,33.9819,-36.8851
17.1182,-14.1286,29.6597,-32.6493
16.0049,-12.9754,26.1354,-29.1648
14.9817,-11.9435,23.2816,-26.3198
14.0425,-11.0177,20.9843,-24.0091
13.1794,-10.1858,19.138,-22.1317
12.3839,-9.4371,17.6465,-20.5933
11.6471,-8.76221,16.4267,-19.3116
10.9603,-8.15187,15.4112,-18.2196
10.3154,-7.59687,14.5483,-17.2668
9.70436,-7.0879,13.8006,-16.417
9.11992,-6.61559,13.1424,-15.6467
8.55507,-6.17084,12.557,-14.9413
8.00313,-5.74516,12.0349,-14.2929
7.45762,-5.33122,11.5715,-13.6979
6.91203,-4.92352,11.1659,-13.1544
6.35956,-4.51893,10.8196,-12.6602
5.79268,-4.1172,10.5351,-12.2106
5.2023,-3.72094,10.315,-11.7964
4.57678,-3.3348,10.1603,-11.4023
3.90159,-2.96277,10.066,-11.0048
3.16662,-2.60153,10.0041,-10.5692
2.41725,-2.22939,9.855,-10.0429
1.95905,-1.84475,9.2231,-9.3374
2.36261,-1.61309,7.53494,-8.28446
3.37095,-1.54527,4.85975,-6.68543
4.38206,-1.49339,4.16477,-7.05344
5.22196,-1.42207,5.2905,-9.09039
5.88201,-1.32766,5.85953,-10.4139
6.37592,-1.20809,6.09636,-11.2642
6.71512,-1.06472,6.15195,-11.8024
6.90862,-0.905669,6.09925,-12.1022
6.9667,-0.74745,5.98238,-12.2016
6.9048,-0.614808,5.8338,-12.1238
6.74624,-0.539083,5.67891,-11.8861
6.52157,-0.553568,5.53571,-11.5037
6.26177,-0.682811,5.41117,-10.9901
5.9884,-0.926306,5.29277,-10.3549
5.71725,-1.24855,5.13209,-9.60079
5.49924,-1.5994,4.82889,-8.72873
5.47782,-1.97489,4.30629,-7.80922
5.77036,-2.39121,3.90731,-7.28645
6.24429,-2.77632,4.06801,-7.53598
6.70599,-3.10159,4.35259,-7.95698
7.07185,-3.42226,4.5982,-8.24778
7.32518,-3.80674,4.8751,-8.39353
7.4708,-4.33002,5.27516,-8.41594
7.51955,-5.11727,5.93156,-8.33384
7.48444,-6.26898,6.94709,-8.16255
7.38,-5.73407,6.27055,-7.91649
7.2222,-4.59106,4.98031,-7.61145
7.0281,-3.87342,4.11187,-7.26656
6.81513,-3.39556,3.48643,-6.90599
6.59966,-3.06439,3.02399,-6.55926
6.39513,-2.83423,2.69556,-6.25646
6.21031,-2.67745,2.48436,-6.01722
6.04871,-2.57349,2.36636,-5.84158
5.90947,-2.50537,2.30974,-5.71384
5.7892,-2.45939,2.28502,-5.61483
5.68374,-2.42537,2.27195,-5.53032
5.58927,-2.39665,2.25965,-5.45227
5.50273,-2.36943,2.2437,-5.37699
5.42186,-2.34196,2.22327,-5.30318
5.34511,-2.3137,2.19916,-5.23056
5.27143,-2.28475,2.17261,-5.15929
5.20022,-2.25545,2.14479,-5.08956
5.13116,-2.22618,2.11662,-5.02159
5.06409,-2.1973,2.08876,-4.95555
4.99893,-2.16917,2.06185,-4.89161
4.93551,-2.14227,2.03676,-4.83
4.87344,-2.11738,2.01498,-4.77105
4.81199,-2.09584,1.99911,-4.71526
4.75,-2.08008,1.99357,-4.6635
4.6859,-2.0745,2.00573,-4.61714
4.61816,-2.08758,2.04797,-4.57855
4.54643,-2.13664,2.14178,-4.55157
4.47446,-2.26003,2.32755,-4.54198
4.41586,-2.55303,2.69427,-4.55711
4.40039,-3.30129,3.50453,-4.60363
4.46567,-3.36591,3.58368,-4.68344
4.62133,-2.24472,2.41381,-4.79042
4.83134,-1.69233,1.77236,-4.91136
5.04798,-1.35766,1.34012,-5.03044
5.2401,-1.12035,1.01358,-5.13333
5.39318,-0.935312,0.75116,-5.20902
5.5021,-0.786974,0.534729,-5.24986
5.56667,-0.673272,0.357275,-5.25068
5.58965,-0.599714,0.217547,-5.20749
5.57598,-0.578044,0.117235,-5.11517
5.53219,-0.628549,0.0599705,-4.96361
5.46591,-0.790021,0.0573104,-4.7332
5.38639,-1.16088,0.19051,-4.41602
5.30812,-2.18248,1.15231,-4.27795
5.25803,-1.69272,1.15064,-4.71596
5.27335,-0.816772,0.750463,-5.20704
5.36782,-0.471163,0.678888,-5.57554
5.50594,-0.334575,0.665982,-5.83735
5.63699,-0.283175,0.656617,-6.01043
5.72853,-0.260301,0.63688,-6.10511
5.76721,-0.246368,0.607181,-6.12803
5.7509,-0.239521,0.573616,-6.08499
5.68373,-0.244983,0.543708,-5.98245
5.57382,-0.27015,0.524413,-5.82809
5.43184,-0.322613,0.521628,-5.63086
5.26955,-0.409104,0.540455,-5.4009
5.09778,-0.534066,0.585456,-5.14917
4.92404,-0.697579,0.660103,-4.88657
4.75071,-0.89367,0.764727,-4.62177
4.57509,-1.11068,0.893579,-4.35798
4.3911,-1.33488,1.03392,-4.09014
4.19165,-1.55745,1.17052,-3.80473
3.97189,-1.77876,1.29116,-3.48429
3.73822,-1.94403,1.34393,-3.13811
3.5354,-1.75446,1.16538,-2.94633
3.46326,-1.39592,1.03559,-3.10293
3.54701,-1.22207,1.01662,-3.34156
3.68651,-1.17149,1.01402,-3.52904
3.81453,-1.16278,1.01244,-3.66419
3.91532,-1.16661,1.01151,-3.76022
3.99007,-1.17372,1.01103,-3.82737
4.04309,-1.18006,1.00967,-3.87269
4.07851,-1.1831,1.00561,-3.90103
4.09969,-1.18147,0.997615,-3.91584
4.10926,-1.17565,0.98606,-3.91968
4.10929,-1.16878,0.973993,-3.9145
4.1014,-1.16767,0.968092,-3.90182
4.08685,-1.18414,0.9801,-3.88281
4.06663,-1.2385,1.03039,-3.85853
4.04151,-1.37013,1.15889,-3.83026
4.01203,-1.66936,1.45783,-3.80051
3.97861,-1.92044,1.71663,-3.7748
3.94155,-1.18628,1.0087,-3.76397
3.90111,-0.650614,0.532757,-3.78325
3.85766,-0.268528,0.253379,-3.84251
3.81186,0.0241145,0.0980584,-3.93403
3.76477,0.251519,0.0195307,-4.03582
3.71793,0.423225,-0.0153186,-4.12583
3.67299,0.543001,-0.0268568,-4.18913
3.6311,0.612961,-0.0266735,-4.21739
3.59237,0.635724,-0.0213192,-4.20677
3.55596,0.615046,-0.0144371,-4.15657
3.52093,0.555291,-0.0076353,-4.06858
3.48687,0.46068,-0.000575678,-3.94698
3.45413,0.335092,0.00957115,-3.79879
3.4233,0.182499,0.0293458,-3.63515
3.3948,0.00773533,0.0702328,-3.47276
3.36861,-0.182621,0.146509,-3.3325
3.34441,-0.379221,0.264974,-3.23017
3.32174,-0.568998,0.41319,-3.16593
3.30013,-0.735652,0.562979,-3.12746
3.27924,-0.863779,0.686405,-3.10187
3.25884,-0.946051,0.76863,-3.08141
3.23876,-0.986963,0.810857,-3.06266
3.21896,-0.998856,0.824293,-3.04439
3.19938,-0.994993,0.821888,-3.02627
3.18002,-0.985336,0.813547,-3.00823
3.16089,-0.975647,0.805041,-2.99029
3.142,-0.96819,0.798661,-2.97247
3.12335,-0.962824,0.794308,-2.95484
3.10495,-0.958069,0.790545,-2.93743
3.08681,-0.952144,0.785621,-2.92028
3.06893,-0.944045,0.778538,-2.90342
3.05134,-0.934625,0.770127,-2.88684
3.03408,-0.927632,0.764072,-2.87052
3.01723,-0.930824,0.768027,-2.85443
3.0009,-0.957966,0.795673,-2.83861
2.98531,-1.03396,0.872162,-2.82351
2.97076,-1.20414,1.04424,-2.81086
2.9578,-1.36182,1.20942,-2.80541
2.94732,-0.922783,0.792309,-2.81684
2.94079,-0.496398,0.413747,-2.85814
2.94035,-0.180537,0.175746,-2.93556
2.94851,0.0631215,0.0278974,-3.03953
2.96703,0.252216,-0.0684507,-3.15079
2.99533,0.395545,-0.138613,-3.25226
3.02978,0.499563,-0.19633,-3.33302
3.06482,0.569877,-0.247717,-3.38698
3.09525,0.610493,-0.294484,-3.41126
3.11802,0.623142,-0.335819,-3.40534
3.1327,0.607606,-0.369229,-3.37107
3.14078,0.56286,-0.390583,-3.31305
3.14442,0.488417,-0.393589,-3.23925
3.14534,0.385281,-0.369492,-3.16113
3.14437,0.256201,-0.308918,-3.09165
3.14164,0.105459,-0.207141,-3.03995
3.13698,-0.0611568,-0.0689981,-3.00682
3.13027,-0.235648,0.0919414,-2.98656
3.12151,-0.406431,0.257408,-2.97248
3.11082,-0.557828,0.407099,-2.96009
3.09837,-0.673799,0.522607,-2.94717
3.08433,-0.74644,0.595069,-2.93296
3.06886,-0.78069,0.629149,-2.91732
3.05205,-0.789254,0.63753,-2.90032
3.03395,-0.784891,0.633019,-2.88208
3.01458,-0.776629,0.624675,-2.86263
2.99394,-0.769346,0.61738,-2.84197
2.97197,-0.76465,0.612716,-2.82004
2.94865,-0.761929,0.610039,-2.79676
2.9239,-0.759331,0.607466,-2.77203
2.89767,-0.754706,0.602845,-2.74581
2.86992,-0.746582,0.594764,-2.7181
2.84061,-0.735136,0.583562,-2.68903
2.80973,-0.723048,0.572253,-2.65894
2.77733,-0.716316,0.567403,-2.62842
2.7436,-0.725666,0.580548,-2.59848
2.70918,-0.77037,0.631827,-2.57063
2.67594,-0.885146,0.756114,-2.54691
2.64874,-1.00132,0.882397,-2.52981
2.63756,-0.662357,0.546744,-2.52195
2.6563,-0.32456,0.193858,-2.5256
2.71208,-0.0991427,-0.0707567,-2.54218
2.79534,0.0547317,-0.278169,-2.5719
2.88766,0.169997,-0.444059,-2.6136
2.97413,0.265813,-0.575312,-2.66463
3.04637,0.349806,-0.675019,-2.72115
3.10066,0.422701,-0.74467,-2.77869
3.13645,0.481594,-0.784977,-2.83306
3.15565,0.521584,-0.796205,-2.88103
3.16218,0.536705,-0.77843,-2.92045
3.16076,0.521002,-0.731768,-2.94999
3.15501,0.469922,-0.656329,-2.9686
3.14577,0.380839,-0.551504,-2.97511
3.13103,0.25074,-0.413777,-2.968
3.10741,0.068385,-0.230073,-2.94572
3.07235,-0.213359,0.049375,-2.90836
3.02815,-0.809019,0.644699,-2.86383
2.9915,-0.33317,0.183686,-2.84202
3.00062,-0.077281,-0.0357646,-2.88758
3.07557,-0.0014925,-0.0812403,-2.99283
3.18226,0.00510942,-0.0775328,-3.10983
3.28483,-0.00181852,-0.0705744,-3.21244
3.36979,-0.00516913,-0.0703456,-3.29427
3.43469,-0.00395274,-0.0753338,-3.3554
3.48044,-0.00122493,-0.0817884,-3.39742
3.50876,-0.000136017,-0.086425,-3.4222
3.52162,-0.00305403,-0.0869003,-3.43167
3.52113,-0.0115923,-0.0816592,-3.42788
3.50951,-0.0268096,-0.0696932,-3.413
3.4891,-0.0493696,-0.0503649,-3.38937
3.46233,-0.0796097,-0.0233294,-3.35939
3.43161,-0.117515,0.0114427,-3.32554
3.3992,-0.162602,0.0535479,-3.29014
3.36711,-0.21375,0.101963,-3.25532
3.33692,-0.269029,0.154859,-3.22275
3.30972,-0.325679,0.209548,-3.19359
3.28604,-0.380381,0.262745,-3.1684
3.26591,-0.429974,0.31128,-3.14721
3.24889,-0.472475,0.353139,-3.12955
3.23419,-0.508,0.388397,-3.11458
3.2207,-0.539154,0.419627,-3.10118
3.20708,-0.570936,0.45182,-3.08797
3.19174,-0.610556,0.492202,-3.07339
3.17289,-0.666256,0.549058,-3.05569
3.14868,-0.731737,0.616142,-3.03309
3.11774,-0.701875,0.588303,-3.00417
3.08104,-0.492018,0.380489,-2.96952
3.04706,-0.261804,0.150715,-2.93597
3.03913,-0.0870934,-0.0284112,-2.92363
3.08258,0.00993914,-0.134385,-2.95814
3.16721,0.0459409,-0.177156,-3.03599
3.26146,0.056588,-0.190154,-3.12789
3.34639,0.0629047,-0.196339,-3.21296
3.41574,0.0717146,-0.204029,-3.28343
3.46833,0.0835933,-0.214418,-3.3375
3.50462,0.0966483,-0.225821,-3.37545
3.52572,0.107783,-0.235191,-3.39831
3.5331,0.112953,-0.238481,-3.40757
3.52864,0.106842,-0.230358,-3.40512
3.51461,0.0817614,-0.203136,-3.39323
3.49359,0.0245751,-0.143726,-3.37444
3.46824,-0.0940778,-0.0228549,-3.35131
3.44118,-0.378877,0.264076,-3.32638
3.41524,-0.394468,0.281784,-3.30256
3.39465,0.00687855,-0.117043,-3.28449
3.38644,0.20665,-0.313241,-3.27985
3.39847,0.322333,-0.424286,-3.29651
3.43171,0.384385,-0.481967,-3.33413
3.47644,0.413139,-0.507908,-3.38168
3.51957,0.424534,-0.51812,-3.42598
3.55194,0.427137,-0.52065,-3.45843
3.5695,0.423295,-0.517404,-3.4754
3.57182,0.411864,-0.506992,-3.4767
3.5608,0.390136,-0.486568,-3.46437
3.53968,0.354902,-0.452815,-3.44177
3.51213,0.303172,-0.402603,-3.4127
3.48129,0.232838,-0.333662,-3.38046
3.44895,0.143219,-0.24517,-3.347
3.41535,0.0352466,-0.137997,-3.3126
3.37943,-0.0885437,-0.0147049,-3.27618
3.33947,-0.22344,0.119914,-3.23594
3.29336,-0.360166,0.256491,-3.18969
3.23882,-0.480469,0.376691,-3.13504
3.17324,-0.557496,0.453591,-3.06933
3.09404,-0.569502,0.465386,-2.98992
3.00124,-0.506626,0.402246,-2.89686
2.9105,-0.385967,0.281829,-2.80636
2.87732,-0.289714,0.187546,-2.77515
2.93001,-0.274426,0.17433,-2.82991
3.00963,-0.293659,0.194339,-2.91031
3.07971,-0.313597,0.214526,-2.98064
3.13472,-0.328055,0.22912,-3.03579
3.17655,-0.337927,0.239122,-3.07774
3.20772,-0.345823,0.24716,-3.10906
3.2303,-0.355863,0.257357,-3.1318
3.24587,-0.374645,0.276305,-3.14753
3.25562,-0.412981,0.314812,-3.15745
3.26051,-0.486263,0.388261,-3.1625
3.26134,-0.556707,0.458858,-3.16349
3.25883,-0.394254,0.296526,-3.1611
3.25368,-0.168518,0.0708512,-3.15601
3.24663,0.011545,-0.109257,-3.14892
3.23845,0.155365,-0.253291,-3.14052
