23.5037,23.4517,23.4517,23.5031,23.5037,23.4517,23.4517,23.5031,0.336469,0.0979943,0.0979937,0.325764,0.336469,0.0979943,0.0979937,0.325764,-23.7938,-23.6619,-23.663,-23.7945,-23.7938,-23.6619,-23.663,-23.7945,-0.325769,-0.171462,-0.172506,-0.336475,-0.325769,-0.171462,-0.172506,-0.336475
10.7201,10.7413,10.7413,10.72,10.7201,10.7413,10.7413,10.72,0.592421,0.191036,0.191034,0.536237,0.592421,0.191036,0.191034,0.536237,-10.9953,-11.0039,-11.0039,-10.9954,-10.9953,-11.0039,-11.0039,-10.9954,-0.536241,-0.197882,-0.197915,-0.592426,-0.536241,-0.197882,-0.197915,-0.592426
3.07594,2.91269,2.91244,3.05764,3.07594,2.91269,2.91244,3.05764,0.747632,0.244509,0.244283,0.638317,0.747632,0.244509,0.244283,0.638317,-3.30958,-3.02057,-3.02842,-3.32906,-3.30958,-3.02057,-3.02842,-3.32906,-0.638321,-0.375525,-0.383556,-0.747638,-0.638321,-0.375525,-0.383556,-0.747638
5.69226,5.66876,5.66876,5.69181,5.69226,5.66876,5.66876,5.69181,0.81576,0.309976,0.309911,0.673526,0.81576,0.309976,0.309911,0.673526,-5.91741,-5.84253,-5.84418,-5.91807,-5.91741,-5.84253,-5.84418,-5.91807,-0.673529,-0.355445,-0.356541,-0.815766,-0.673529,-0.355445,-0.356541,-0.815766
4.20436,4.23149,4.23147,4.2038,4.20436,4.23149,4.23147,4.2038,0.82359,0.361815,0.361767,0.672733,0.82359,0.361815,0.361767,0.672733,-4.40215,-4.41484,-4.41488,-4.40251,-4.40215,-4.41484,-4.41488,-4.40251,-0.672736,-0.371903,-0.372199,-0.823597,-0.672736,-0.371903,-0.372199,-0.823597
1.0758,1.3056,1.30086,1.03511,1.0758,1.3056,1.30086,1.03511,0.793725,0.447714,0.441942,0.652636,0.793725,0.447714,0.441942,0.652636,-1.20884,-1.45376,-1.45631,-1.24771,-1.20884,-1.45376,-1.45631,-1.24771,-0.652639,-0.457249,-0.466165,-0.793731,-0.652639,-0.457249,-0.466165,-0.793731
2.11936,2.02502,2.025,2.10749,2.11936,2.02502,2.025,2.10749,0.73942,0.338767,0.335937,0.619301,0.73942,0.338767,0.335937,0.619301,-2.2579,-2.04781,-2.06526,-2.27075,-2.2579,-2.04781,-2.06526,-2.27075,-0.619305,-0.449548,-0.456538,-0.739426,-0.619305,-0.449548,-0.456538,-0.739426
2.40447,2.36321,2.36321,2.40199,2.40447,2.36321,2.36321,2.40199,0.669238,0.356412,0.355683,0.575559,0.669238,0.356412,0.355683,0.575559,-2.53464,-2.44498,-2.44847,-2.53755,-2.53464,-2.44498,-2.44847,-2.53755,-0.575563,-0.401627,-0.402604,-0.669245,-0.575563,-0.401627,-0.402604,-0.669245
2.16366,2.14957,2.14956,2.16325,2.16366,2.14957,2.14956,2.16325,0.589149,0.353672,0.353496,0.523501,0.589149,0.353672,0.353496,0.523501,-2.28146,-2.25104,-2.25131,-2.28205,-2.28146,-2.25104,-2.25131,-2.28205,-0.523505,-0.367333,-0.36736,-0.589155,-0.523505,-0.367333,-0.36736,-0.589155
1.86967,1.87871,1.87868,1.86962,1.86967,1.87871,1.87868,1.86962,0.503013,0.339495,0.339472,0.463979,0.503013,0.339495,0.339472,0.463979,-1.97615,-1.97731,-1.97732,-1.97616,-1.97615,-1.97731,-1.97732,-1.97616,-0.463983,-0.344735,-0.344742,-0.503019,-0.463983,-0.344735,-0.344742,-0.503019
1.64464,1.67567,1.67562,1.64307,1.64464,1.67567,1.67562,1.64307,0.413562,0.316325,0.316324,0.396635,0.413562,0.316325,0.316324,0.396635,-1.74003,-1.76658,-1.76658,-1.74133,-1.74003,-1.76658,-1.76658,-1.74133,-0.39664,-0.319811,-0.319827,-0.413568,-0.39664,-0.319811,-0.319827,-0.413568
1.43984,1.49359,1.49356,1.43285,1.43984,1.49359,1.49356,1.43285,0.323546,0.286519,0.286519,0.320601,0.323546,0.286519,0.286519,0.320601,-1.52189,-1.57832,-1.57832,-1.52831,-1.52189,-1.57832,-1.57832,-1.52831,-0.320606,-0.288333,-0.288337,-0.323551,-0.320606,-0.288333,-0.288337,-0.323551
