6.89902,-4.90639,10.8961,-13.1057
5.39024,-1.69555,4.42147,-8.37298
5.06051,-2.16424,2.08081,-5.20078
5.28993,-0.356698,0.0825827,-5.21165
4.81702,-1.20293,0.93557,-4.75537
4.31713,-0.167386,0.0903025,-4.41318
4.94098,-0.0903479,-0.186769,-4.85109
4.06044,-0.868786,0.659189,-4.01667
4.43619,0.392931,-0.589033,-4.48421
3.6698,-0.645789,0.455967,-3.72953
3.65259,-0.456246,0.274019,-3.69993
3.12897,-0.538885,0.309322,-3.19429
2.56117,-0.514074,0.287564,-2.60711
2.46495,0.396493,-0.369712,-2.78434
2.28712,-0.424596,0.165685,-2.32478
