0,0.985099,0.985099,0,0,0,0,0,0,0,0,0,0,-0.985099,0.985099,0,0,-0.592084,-0.592084,0,0,0,0,0,0,0,0,0,0,-0.592084,0.592084,0
0,0.941551,0.941551,0,0,0,0,0,0,0,0,0,0,-0.941551,0.941551,0,0,-1.13902,-1.13902,0,0,0,0,0,0,0,0,0,0,-1.13902,1.13902,0
0,0.872544,0.872544,0,0,0,0,0,0,0,0,0,0,-0.872544,0.872544,0,0,-1.60599,-1.60599,0,0,0,0,0,0,0,0,0,0,-1.60599,1.60599,0
0,0.782605,0.782605,0,0,0,0,0,0,0,0,0,0,-0.782605,0.782605,0,0,-1.9747,-1.9747,0,0,0,0,0,0,0,0,0,0,-1.9747,1.9747,0
0,0.676744,0.676744,0,0,0,0,0,0,0,0,0,0,-0.676744,0.676744,0,0,-2.24393,-2.24393,0,0,0,0,0,0,0,0,0,0,-2.24393,2.24393,0
0,0.559681,0.559681,0,0,0,0,0,0,0,0,0,0,-0.559681,0.559681,0,0,-2.42545,-2.42545,0,0,0,0,0,0,0,0,0,0,-2.42545,2.42545,0
0,0.435351,0.435351,0,0,0,0,0,0,0,0,0,0,-0.435351,0.435351,0,0,-2.53795,-2.53795,0,0,0,0,0,0,0,0,0,0,-2.53795,2.53795,0
0,0.306701,0.306701,0,0,0,0,0,0,0,0,0,0,-0.306701,0.306701,0,0,-2.60144,-2.60144,0,0,0,0,0,0,0,0,0,0,-2.60144,2.60144,0
0,0.175734,0.175734,0,0,0,0,0,0,0,0,0,0,-0.175734,0.175734,0,0,-2.63312,-2.63312,0,0,0,0,0,0,0,0,0,0,-2.63312,2.63312,0
0,0.0437153,0.0437153,0,0,0,0,0,0,0,0,0,0,-0.0437153,0.0437153,0,0,-2.64499,-2.64499,0,0,0,0,0,0,0,0,0,0,-2.64499,2.64499,0
0,-0.0885336,-0.0885336,0,0,0,0,0,0,0,0,0,0,0.0885336,-0.0885336,0,0,-2.6427,-2.6427,0,0,0,0,0,0,0,0,0,0,-2.6427,2.6427,0
0,-0.220303,-0.220303,0,0,0,0,0,0,0,0,0,0,0.220303,-0.220303,0,0,-2.62507,-2.62507,0,0,0,0,0,0,0,0,0,0,-2.62507,2.62507,0
0,-0.350658,-0.350658,0,0,0,0,0,0,0,0,0,0,0.350658,-0.350658,0,0,-2.58425,-2.58425,0,0,0,0,0,0,0,0,0,0,-2.58425,2.58425,0
0,-0.478112,-0.478112,0,0,0,0,0,0,0,0,0,0,0.478112,-0.478112,0,0,-2.50628,-2.50628,0,0,0,0,0,0,0,0,0,0,-2.50628,2.50628,0
0,-0.600358,-0.600358,0,0,0,0,0,0,0,0,0,0,0.600358,-0.600358,0,0,-2.37265,-2.37265,0,0,0,0,0,0,0,0,0,0,-2.37265,2.37265,0
0,-0.714111,-0.714111,0,0,0,0,0,0,0,0,0,0,0.714111,-0.714111,0,0,-2.16328,-2.16328,0,0,0,0,0,0,0,0,0,0,-2.16328,2.16328,0
0,-0.81513,-0.81513,0,0,0,0,0,0,0,0,0,0,0.81513,-0.81513,0,0,-1.8611,-1.8611,0,0,0,0,0,0,0,0,0,0,-1.8611,1.8611,0
0,-0.898526,-0.898526,0,0,0,0,0,0,0,0,0,0,0.898526,-0.898526,0,0,-1.45815,-1.45815,0,0,0,0,0,0,0,0,0,0,-1.45815,1.45815,0
0,-0.959359,-0.959359,0,0,0,0,0,0,0,0,0,0,0.959359,-0.959359,0,0,-0.961134,-0.961134,0,0,0,0,0,0,0,0,0,0,-0.961134,0.961134,0
0,-0.99346,-0.99346,0,0,0,0,0,0,0,0,0,0,0.99346,-0.99346,0,0,-0.394296,-0.394296,0,0,0,0,0,0,0,0,0,0,-0.394296,0.394296,0
0,-0.998271,-0.998271,0,0,0,0,0,0,0,0,0,0,0.998271,-0.998271,0,0,0.20307,0.20307,0,0,0,0,0,0,0,0,0,0,0.20307,-0.20307,0
0,-0.973418,-0.973418,0,0,0,0,0,0,0,0,0,0,0.973418,-0.973418,0,0,0.784571,0.784571,0,0,0,0,0,0,0,0,0,0,0.784571,-0.784571,0
0,-0.920799,-0.920799,0,0,0,0,0,0,0,0,0,0,0.920799,-0.920799,0,0,1.30754,1.30754,0,0,0,0,0,0,0,0,0,0,1.30754,-1.30754,0
0,-0.844148,-0.844148,0,0,0,0,0,0,0,0,0,0,0.844148,-0.844148,0,0,1.74234,1.74234,0,0,0,0,0,0,0,0,0,0,1.74234,-1.74234,0
0,-0.748253,-0.748253,0,0,0,0,0,0,0,0,0,0,0.748253,-0.748253,0,0,2.0767,2.0767,0,0,0,0,0,0,0,0,0,0,2.0767,-2.0767,0
0,-0.638099,-0.638099,0,0,0,0,0,0,0,0,0,0,0.638099,-0.638099,0,0,2.31441,2.31441,0,0,0,0,0,0,0,0,0,0,2.31441,-2.31441,0
0,-0.518182,-0.518182,0,0,0,0,0,0,0,0,0,0,0.518182,-0.518182,0,0,2.47026,2.47026,0,0,0,0,0,0,0,0,0,0,2.47026,-2.47026,0
0,-0.392109,-0.392109,0,0,0,0,0,0,0,0,0,0,0.392109,-0.392109,0,0,2.56398,2.56398,0,0,0,0,0,0,0,0,0,0,2.56398,-2.56398,0
0,-0.262493,-0.262493,0,0,0,0,0,0,0,0,0,0,0.262493,-0.262493,0,0,2.61498,2.61498,0,0,0,0,0,0,0,0,0,0,2.61498,-2.61498,0
0,-0.131058,-0.131058,0,0,0,0,0,0,0,0,0,0,0.131058,-0.131058,0,0,2.63891,2.63891,0,0,0,0,0,0,0,0,0,0,2.63891,-2.63891,0
0,0.00111622,0.00111622,0,0,0,0,0,0,0,0,0,0,-0.00111622,0.00111622,0,0,2.64569,2.64569,0,0,0,0,0,0,0,0,0,0,2.64569,-2.64569,0
0,0.133285,0.133285,0,0,0,0,0,0,0,0,0,0,-0.133285,0.133285,0,0,2.63867,2.63867,0,0,0,0,0,0,0,0,0,0,2.63867,-2.63867,0
0,0.2647,0.2647,0,0,0,0,0,0,0,0,0,0,-0.2647,0.2647,0,0,2.61438,2.61438,0,0,0,0,0,0,0,0,0,0,2.61438,-2.61438,0
0,0.394272,0.394272,0,0,0,0,0,0,0,0,0,0,-0.394272,0.394272,0,0,2.5628,2.5628,0,0,0,0,0,0,0,0,0,0,2.5628,-2.5628,0
0,0.520265,0.520265,0,0,0,0,0,0,0,0,0,0,-0.520265,0.520265,0,0,2.4682,2.4682,0,0,0,0,0,0,0,0,0,0,2.4682,-2.4682,0
0,0.64005,0.64005,0,0,0,0,0,0,0,0,0,0,-0.64005,0.64005,0,0,2.31112,2.31112,0,0,0,0,0,0,0,0,0,0,2.31112,-2.31112,0
0,0.750003,0.750003,0,0,0,0,0,0,0,0,0,0,-0.750003,0.750003,0,0,2.07189,2.07189,0,0,0,0,0,0,0,0,0,0,2.07189,-2.07189,0
0,0.845614,0.845614,0,0,0,0,0,0,0,0,0,0,-0.845614,0.845614,0,0,1.73583,1.73583,0,0,0,0,0,0,0,0,0,0,1.73583,-1.73583,0
0,0.921896,0.921896,0,0,0,0,0,0,0,0,0,0,-0.921896,0.921896,0,0,1.29939,1.29939,0,0,0,0,0,0,0,0,0,0,1.29939,-1.29939,0
0,0.974071,0.974071,0,0,0,0,0,0,0,0,0,0,-0.974071,0.974071,0,0,0.775148,0.775148,0,0,0,0,0,0,0,0,0,0,0.775148,-0.775148,0
0,0.998431,0.998431,0,0,0,0,0,0,0,0,0,0,-0.998431,0.998431,0,0,0.193008,0.193008,0,0,0,0,0,0,0,0,0,0,0.193008,-0.193008,0
0,0.993115,0.993115,0,0,0,0,0,0,0,0,0,0,-0.993115,0.993115,0,0,-0.404211,-0.404211,0,0,0,0,0,0,0,0,0,0,-0.404211,0.404211,0
0,0.958536,0.958536,0,0,0,0,0,0,0,0,0,0,-0.958536,0.958536,0,0,-0.970151,-0.970151,0,0,0,0,0,0,0,0,0,0,-0.970151,0.970151,0
0,0.897285,0.897285,0,0,0,0,0,0,0,0,0,0,-0.897285,0.897285,0,0,-1.46572,-1.46572,0,0,0,0,0,0,0,0,0,0,-1.46572,1.46572,0
0,0.813551,0.813551,0,0,0,0,0,0,0,0,0,0,-0.813551,0.813551,0,0,-1.86697,-1.86697,0,0,0,0,0,0,0,0,0,0,-1.86697,1.86697,0
0,0.71228,0.71228,0,0,0,0,0,0,0,0,0,0,-0.71228,0.71228,0,0,-2.16747,-2.16747,0,0,0,0,0,0,0,0,0,0,-2.16747,2.16747,0
0,0.598355,0.598355,0,0,0,0,0,0,0,0,0,0,-0.598355,0.598355,0,0,-2.37541,-2.37541,0,0,0,0,0,0,0,0,0,0,-2.37541,2.37541,0
