0.599206,0.375327,0.373758,0.580736,0.599206,0.375327,0.373758,0.580736,0.599206,0.355439,0.354488,0.580736,0.599206,0.355439,0.354488,0.580736,-0.580736,-0.354488,-0.355439,-0.599206,-0.580736,-0.354488,-0.355439,-0.599206,-0.580736,-0.373758,-0.375327,-0.599206,-0.580736,-0.373758,-0.375327,-0.599206
0.977854,0.634649,0.627999,0.901705,0.977854,0.634649,0.627999,0.901705,0.977854,0.543824,0.543148,0.901705,0.977854,0.543824,0.543148,0.901705,-0.901705,-0.543148,-0.543824,-0.977854,-0.901705,-0.543148,-0.543824,-0.977854,-0.901705,-0.627999,-0.634649,-0.977854,-0.901705,-0.627999,-0.634649,-0.977854
1.13265,0.758118,0.748618,1.01462,1.13265,0.758118,0.748618,1.01462,1.13265,0.605686,0.605397,1.01462,1.13265,0.605686,0.605397,1.01462,-1.01462,-0.605397,-0.605686,-1.13265,-1.01462,-0.605397,-0.605686,-1.13265,-1.01462,-0.748618,-0.758118,-1.13265,-1.01462,-0.748618,-0.758118,-1.13265
1.14834,0.784777,0.776309,1.01876,1.14834,0.784777,0.776309,1.01876,1.14834,0.611022,0.607276,1.01876,1.14834,0.611022,0.607276,1.01876,-1.01876,-0.607276,-0.611022,-1.14834,-1.01876,-0.607276,-0.611022,-1.14834,-1.01876,-0.776309,-0.784777,-1.14834,-1.01876,-0.776309,-0.784777,-1.14834
1.0916,0.757149,0.75137,0.969829,1.0916,0.757149,0.75137,0.969829,1.0916,0.593406,0.585543,0.969829,1.0916,0.593406,0.585543,0.969829,-0.969829,-0.585543,-0.593406,-1.0916,-0.969829,-0.585543,-0.593406,-1.0916,-0.969829,-0.75137,-0.757149,-1.0916,-0.969829,-0.75137,-0.757149,-1.0916
1.00026,0.704393,0.70108,0.895942,1.00026,0.704393,0.70108,0.895942,1.00026,0.566131,0.556695,0.895942,1.00026,0.566131,0.556695,0.895942,-0.895942,-0.556695,-0.566131,-1.00026,-0.895942,-0.556695,-0.566131,-1.00026,-0.895942,-0.70108,-0.704393,-1.00026,-0.895942,-0.70108,-0.704393,-1.00026
0.89395,0.643368,0.641652,0.811395,0.89395,0.643368,0.641652,0.811395,0.89395,0.534523,0.526211,0.811395,0.89395,0.534523,0.526211,0.811395,-0.811395,-0.526211,-0.534523,-0.89395,-0.811395,-0.526211,-0.534523,-0.89395,-0.811395,-0.641652,-0.643368,-0.89395,-0.811395,-0.641652,-0.643368,-0.89395
0.782447,0.582482,0.581598,0.723046,0.782447,0.582482,0.581598,0.723046,0.782447,0.500614,0.494693,0.723046,0.782447,0.500614,0.494693,0.723046,-0.723046,-0.494693,-0.500614,-0.782447,-0.723046,-0.494693,-0.500614,-0.782447,-0.723046,-0.581598,-0.582482,-0.782447,-0.723046,-0.581598,-0.582482,-0.782447
0.670307,0.524748,0.524242,0.633344,0.670307,0.524748,0.524242,0.633344,0.670307,0.464934,0.461361,0.633344,0.670307,0.464934,0.461361,0.633344,-0.633344,-0.461361,-0.464934,-0.670307,-0.633344,-0.461361,-0.464934,-0.670307,-0.633344,-0.524242,-0.524748,-0.670307,-0.633344,-0.524242,-0.524748,-0.670307
0.559425,0.469921,0.469587,0.541914,0.559425,0.469921,0.469587,0.541914,0.559425,0.427229,0.425366,0.541914,0.559425,0.427229,0.425366,0.541914,-0.541914,-0.425366,-0.427229,-0.559425,-0.541914,-0.425366,-0.427229,-0.559425,-0.541914,-0.469587,-0.469921,-0.559425,-0.541914,-0.469587,-0.469921,-0.559425
