17.1631,12.0142,54.3797,nan,nan,nan,-34.88,-196.64,116.068,0,nan,-48.104,-0,12.2198,5.93979,50.2282,nan,nan,nan,19.4997,nan,nan,nan,nan,-244.744,-2.30898e-152,8.22068,4.76581,43.4101,nan,nan,nan
12.2198,5.93979,50.2282,nan,nan,nan,19.4997,nan,nan,nan,nan,-244.744,-2.30898e-152,8.22068,4.76581,43.4101,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-7.87251e-141,6.70752,6.25438,37.2999,nan,nan,nan
8.22068,4.76581,43.4101,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-7.87251e-141,6.70752,6.25438,37.2999,nan,nan,nan,-579.266,nan,nan,nan,nan,nan,-7.87251e-141,8.57042,3.28825,45.998,nan,nan,nan
6.70752,6.25438,37.2999,nan,nan,nan,-579.266,nan,nan,nan,nan,nan,-7.87251e-141,8.57042,3.28825,45.998,nan,nan,nan,-404.704,nan,nan,nan,nan,nan,-7.87251e-141,7.36862,9.3964,32.9598,nan,nan,nan
7.36862,9.3964,32.9598,nan,nan,nan,-579.266,nan,nan,nan,nan,nan,-1.00768e-138,-1.44861e-4621,4.04526,38.7506,nan,nan,nan,-408.424,nan,nan,nan,nan,nan,0,9.10405e-2112,0,0,0,6.94011e-4932,1.03524e-4842
9.96964,14.4492,31.6268,nan,nan,nan,-580.527,nan,nan,nan,nan,nan,-0,14.418,20.7726,35.7718,nan,nan,nan,-1179.29,nan,nan,nan,nan,nan,-0,18.9989,23.0669,46.709,nan,nan,nan
14.418,20.7726,35.7718,nan,nan,nan,-1179.29,nan,nan,nan,nan,nan,-0,18.9989,23.0669,46.709,nan,nan,nan,-1211.49,nan,nan,nan,nan,nan,-0,19.1489,15.3838,55.7067,nan,nan,nan
18.9989,23.0669,46.709,nan,nan,nan,-1211.49,nan,nan,nan,nan,nan,-0,19.1489,15.3838,55.7067,nan,nan,nan,100.972,nan,nan,nan,nan,nan,-0,14.0334,6.24662,53.5093,nan,nan,nan
19.1489,15.3838,55.7067,nan,nan,nan,100.972,nan,nan,nan,nan,nan,-0,14.0334,6.24662,53.5093,nan,nan,nan,-69.2565,nan,nan,nan,nan,nan,-0,5.66397e-1409,0,0,0,0,0
14.0334,6.24662,53.5093,nan,nan,nan,-69.2565,nan,nan,nan,nan,nan,-0,7.2904e-4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
8.57042,3.28825,45.998,nan,nan,nan,-404.704,nan,nan,nan,nan,nan,-7.87251e-141,7.36862,9.3964,32.9598,nan,nan,nan,-579.266,nan,nan,nan,nan,nan,-1.00768e-138,-1.44714e-4621,4.04526,38.7506,nan,nan,nan
5.80648,4.04526,38.7506,nan,nan,nan,-408.424,nan,nan,nan,nan,nan,-0,0,8.1148e-3328,-8.02786e+2723,1.64602e-4377,-1.98513e+3768,6.96363e-4161,-1.35299e+3394,4.63575e-390,0,nan,-3.844e-144,4.00817e-4843,-0,1.46314e-1408,-9.43199e+993,1.1608e+3855,nan,5.00704e+737,8.67013
5.51216,6.36614,32.9963,nan,nan,nan,-642.327,nan,nan,nan,nan,nan,0,5.39319,2.35447,40.5005,nan,nan,nan,2410.61,nan,nan,nan,nan,nan,0,5.9393,1.36803,43.1225,nan,nan,nan
7.1394,10.3655,29.3592,nan,nan,nan,-981.882,nan,nan,nan,nan,nan,0,3.76249,2.56015,35.6895,nan,nan,nan,52.7081,nan,nan,nan,nan,nan,0,21.8498,28.2122,48.2766,nan,nan,nan
10.8072,16.8073,29.5441,nan,nan,nan,-1095.66,nan,nan,nan,nan,nan,0,20.9904,23.2316,51.9544,nan,nan,nan,-784.646,nan,nan,nan,nan,nan,0,18.5021,10.9025,58.3602,nan,nan,nan
16.4884,24.1142,37.1893,nan,nan,nan,-1031.21,nan,nan,nan,nan,nan,0,12.7863,0.90695,55.7847,nan,nan,nan,3058.7,nan,nan,nan,nan,nan,0,7.1394,10.3655,29.3592,nan,nan,nan
20.9904,23.2316,51.9544,nan,nan,nan,-784.646,nan,nan,nan,nan,nan,0,18.5021,10.9025,58.3602,nan,nan,nan,-707.949,nan,nan,nan,nan,nan,0,5.23385,8.16666,25.6599,nan,nan,nan
18.5021,10.9025,58.3602,nan,nan,nan,-707.949,nan,nan,nan,nan,nan,0,5.23385,8.16666,25.6599,nan,nan,nan,-220.464,nan,nan,nan,nan,nan,0,11.3603,2.574,51.9086,nan,nan,nan
11.3603,2.574,51.9086,nan,nan,nan,-552.572,nan,nan,nan,nan,nan,0,3.71943,4.62911,29.7964,nan,nan,nan,-118.496,nan,nan,nan,nan,nan,0,14.8074,24.0842,30.5246,nan,nan,nan
5.9393,1.36803,43.1225,nan,nan,nan,216.13,nan,nan,nan,nan,nan,0,1.89405,-9.61489,49.067,nan,nan,nan,-1339.56,nan,nan,nan,nan,nan,0,10.8072,16.8073,29.5441,nan,nan,nan
