17.1631,12.0142,54.3797,nan,nan,nan,-34.88,-196.64,116.068,0,nan,-48.104,-0,12.2198,5.93979,50.2282,nan,nan,nan,19.4997,nan,nan,nan,nan,-244.744,-4.5661e-2132,8.22068,4.76581,43.4101,nan,nan,nan
12.2198,5.93979,50.2282,nan,nan,nan,19.4997,nan,nan,nan,nan,-244.744,-4.5661e-2132,8.22068,4.76581,43.4101,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-4.20622e-2120,6.70752,6.25438,37.2999,nan,nan,nan
8.22068,4.76581,43.4101,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-4.20622e-2120,6.70752,6.25438,37.2999,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-4.20622e-2120,8.57042,3.28825,45.998,nan,nan,nan
6.70752,6.25438,37.2999,nan,nan,nan,19.4997,nan,nan,nan,nan,nan,-4.20622e-2120,8.57042,3.28825,45.998,nan,nan,nan,105.21,nan,nan,nan,nan,nan,-4.20622e-2120,7.36862,9.3964,32.9598,nan,nan,nan
7.36862,9.3964,32.9598,nan,nan,nan,-100.192,nan,nan,nan,nan,nan,-5.0142e-2127,-1.49697e-4621,4.04526,38.7506,nan,nan,nan,102.145,nan,nan,nan,nan,nan,0,3.37034e-2112,0,0,0,6.94011e-4932,3.8314e-4843
9.96964,14.4492,31.6268,nan,nan,nan,-270.42,nan,nan,nan,nan,nan,-0,14.418,20.7726,35.7718,nan,nan,nan,-1088.59,nan,nan,nan,nan,nan,-0,18.9989,23.0669,46.709,nan,nan,nan
14.418,20.7726,35.7718,nan,nan,nan,-1088.59,nan,nan,nan,nan,nan,-0,18.9989,23.0669,46.709,nan,nan,nan,-1084.68,nan,nan,nan,nan,nan,-0,19.1489,15.3838,55.7067,nan,nan,nan
18.9989,23.0669,46.709,nan,nan,nan,-1084.68,nan,nan,nan,nan,nan,-0,19.1489,15.3838,55.7067,nan,nan,nan,-4.96117,nan,nan,nan,nan,nan,-0,14.0334,6.24662,53.5093,nan,nan,nan
19.1489,15.3838,55.7067,nan,nan,nan,-4.96117,nan,nan,nan,nan,nan,-0,14.0334,6.24662,53.5093,nan,nan,nan,50.1244,nan,nan,nan,nan,nan,-0,5.853e-1409,0,0,0,0,0
14.0334,6.24662,53.5093,nan,nan,nan,50.1244,nan,nan,nan,nan,nan,-0,-2.19876e+3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
8.57042,3.28825,45.998,nan,nan,nan,105.21,nan,nan,nan,nan,nan,-4.20622e-2120,7.36862,9.3964,32.9598,nan,nan,nan,-100.192,nan,nan,nan,nan,nan,-5.0142e-2127,-1.49697e-4621,4.04526,38.7506,nan,nan,nan
