-12.7085,-0.587883,-7.70412
-10.2781,-0.312186,-10.41
-8.51663,-0.284792,-12.1981
-6.94321,-0.64363,-13.412
-5.52279,-1.18083,-14.2948
-4.39523,-1.61406,-14.9889
-3.57304,-1.84238,-15.5825
-2.97289,-1.89172,-16.1329
-2.50636,-1.81653,-16.6741
-2.11408,-1.66183,-17.2204
-1.76558,-1.45816,-17.7717
-1.4501,-1.22439,-18.3199
-1.16853,-0.970444,-18.8542
-0.928633,-0.699064,-19.3643
-0.742834,-0.407268,-19.8406
-0.62669,-0.0884194,-20.2745
-0.595524,0.263405,-20.6565
-0.654515,0.642691,-20.9761
-0.775398,1.00919,-21.2215
-0.87096,1.26392,-21.3809
-0.849193,1.30672,-21.4461
-0.752686,1.18039,-21.417
-0.70647,1.02217,-21.3055
-0.757125,0.902602,-21.1356
-0.860084,0.808155,-20.9385
-0.939935,0.694633,-20.7454
-0.946533,0.537565,-20.582
-0.875963,0.350428,-20.4656
-0.74839,0.162249,-20.4052
-0.582052,-0.00747042,-20.4018
-0.387606,-0.152809,-20.4509
-0.172293,-0.275036,-20.5438
0.0569428,-0.377089,-20.6706
0.292847,-0.461189,-20.822
0.528043,-0.52825,-20.9896
0.754891,-0.577783,-21.1663
0.964868,-0.607785,-21.3457
1.14768,-0.61456,-21.5211
1.29056,-0.59274,-21.6852
1.37855,-0.536308,-21.8292
1.39819,-0.442482,-21.9426
1.34793,-0.321447,-22.0135
1.25391,-0.20959,-22.0319
1.16279,-0.15829,-21.9926
1.08824,-0.176807,-21.8999
0.999552,-0.220429,-21.7678
0.877289,-0.249599,-21.6165
0.732964,-0.254954,-21.467
0.593544,-0.246113,-21.3366
0.48488,-0.236843,-21.2374
0.421709,-0.235104,-21.1761
0.407127,-0.242191,-21.1544
0.438738,-0.258246,-21.17
0.512887,-0.285059,-21.2172
0.624444,-0.323948,-21.2897
0.766009,-0.37349,-21.3814
0.928956,-0.429949,-21.4875
1.10519,-0.489046,-21.6042
1.28802,-0.547151,-21.7284
1.47202,-0.601453,-21.8575
1.65216,-0.64952,-21.9889
1.82283,-0.688662,-22.1198
1.97666,-0.715285,-22.2464
2.1034,-0.724427,-22.3635
2.18962,-0.710185,-22.4636
2.22141,-0.668863,-22.5368
2.19395,-0.607498,-22.5711
2.1242,-0.553042,-22.5565
2.04026,-0.536381,-22.4898
1.94597,-0.553733,-22.3784
1.82839,-0.575772,-22.2388
1.68755,-0.583046,-22.0909
1.53746,-0.572623,-21.9514
1.39601,-0.550324,-21.8324
1.27694,-0.521962,-21.7418
1.18494,-0.487605,-21.6843
1.11673,-0.443136,-21.6605
1.06645,-0.385984,-21.6674
1.02987,-0.317808,-21.6989
1.00524,-0.243087,-21.7488
0.992345,-0.166779,-21.812
0.991189,-0.092773,-21.8846
1.00082,-0.0230978,-21.9636
1.01848,0.0424238,-22.0464
1.03918,0.106162,-22.1305
1.05559,0.17229,-22.2127
1.05861,0.245756,-22.2889
1.03979,0.329418,-22.3536
0.998479,0.416765,-22.3997
0.951902,0.482745,-22.4194
0.921579,0.4997,-22.4064
0.896389,0.477463,-22.3593
0.853732,0.443954,-22.2833
0.797099,0.406444,-22.1892
0.747902,0.356318,-22.09
0.722511,0.288638,-21.9971
0.722259,0.210581,-21.9189
0.741022,0.133894,-21.8611
0.774157,0.0661835,-21.8266
0.819986,0.00928656,-21.8156
0.877944,-0.0386127,-21.8256
0.947221,-0.0804717,-21.8529
1.02648,-0.118792,-21.8938
1.11413,-0.155128,-21.9449
1.20857,-0.190241,-22.004
1.30836,-0.224406,-22.0694
1.41222,-0.257631,-22.1397
1.51893,-0.289758,-22.2139
1.62722,-0.320474,-22.2911
1.73558,-0.349249,-22.3702
1.84195,-0.375188,-22.4502
1.94325,-0.396813,-22.5294
2.03476,-0.411755,-22.6056
2.10932,-0.416548,-22.675
2.15734,-0.407211,-22.7322
2.16965,-0.382368,-22.7696
2.14571,-0.350185,-22.7783
2.09899,-0.330308,-22.752
2.04094,-0.333798,-22.6907
1.96763,-0.348755,-22.6026
1.87601,-0.359458,-22.5003
1.77258,-0.359775,-22.3967
1.66854,-0.35152,-22.301
1.57482,-0.339481,-22.2194
1.49794,-0.325696,-22.1564
1.43772,-0.306796,-22.1152
1.38935,-0.277372,-22.0962
1.34729,-0.234584,-22.097
1.30743,-0.178928,-22.1127
1.26744,-0.112707,-22.1389
1.22734,-0.0396846,-22.1717
1.19179,0.0325299,-22.2083
1.17346,0.0886662,-22.246
1.1876,0.110806,-22.2821
1.23082,0.0992666,-22.3138
1.27849,0.075188,-22.3374
1.30806,0.0574579,-22.3493
1.31094,0.0517083,-22.3466
1.29242,0.0514302,-22.328
1.26666,0.0438903,-22.2948
1.24449,0.0222859,-22.2511
1.22587,-0.00773847,-22.2026
1.20688,-0.0363964,-22.155
1.18675,-0.0579481,-22.1134
1.16797,-0.07124,-22.0814
1.15393,-0.0775671,-22.0611
1.14737,-0.0790404,-22.0531
1.1498,-0.0777857,-22.0568
1.16154,-0.0755945,-22.0707
1.18211,-0.0737347,-22.0931
1.21046,-0.0728453,-22.1223
1.24507,-0.0729245,-22.1567
1.28404,-0.0733937,-22.1951
1.32499,-0.0731744,-22.2361
1.36497,-0.07072,-22.2784
1.40021,-0.0640047,-22.3202
1.42603,-0.0506053,-22.3592
1.43716,-0.0283128,-22.3926
1.42985,0.00277613,-22.4164
1.40656,0.0360067,-22.4265
1.37846,0.0568704,-22.4195
