5.37465,4.40239,-10.4387,0.217815
3.85686,5.37176,-6.72853,-2.8348
3.64076,2.72195,-4.52688,-2.15605
4.38197,3.12351,-4.72624,-3.12195
3.15626,1.07634,-2.35211,-2.40874
3.64521,1.72798,-2.81662,-3.02681
3.61186,1.30935,-2.33546,-3.08684
3.54444,1.89794,-2.84273,-3.06266
3.33455,0.719503,-1.54637,-2.92131
2.91848,1.18789,-1.99921,-2.6164
2.73941,0.522133,-1.27103,-2.45417
2.97277,1.40149,-2.10557,-2.72645
2.6495,0.4852,-1.15458,-2.40861
2.76632,0.454534,-1.09169,-2.54291
2.80402,1.28929,-1.89063,-2.60125
2.7076,0.542488,-1.11381,-2.51186
3.11864,0.839925,-1.39262,-2.93496
2.94426,0.807097,-1.33058,-2.77334
3.24866,0.928083,-1.42818,-3.09389
3.04477,0.31012,-0.794639,-2.89264
3.12403,0.649459,-1.12263,-2.97865
3.18279,0.276148,-0.730165,-3.04616
3.34273,0.791392,-1.22638,-3.21919
3.03703,0.253203,-0.686194,-2.94472
2.90383,0.508581,-0.941672,-2.79789
2.95178,0.531535,-0.954579,-2.87144
2.84159,0.232903,-0.639884,-2.76652
2.934,0.508684,-0.901782,-2.86367
2.71256,0.261975,-0.658627,-2.63667
2.54238,0.671357,-1.00562,-2.52349
2.42311,0.235113,-0.615465,-2.34973
2.60892,0.365542,-0.733365,-2.54518
2.69663,0.240801,-0.596386,-2.6363
2.69738,0.216763,-0.56826,-2.63845
2.6451,0.565819,-0.907885,-2.58792
2.66631,0.206518,-0.543799,-2.61061
2.71593,0.553762,-0.886733,-2.66159
2.76074,0.288322,-0.612776,-2.70811
2.72794,0.337203,-0.660923,-2.67535
2.76242,0.234741,-0.55017,-2.71181
2.77574,0.324446,-0.634516,-2.72695
2.82926,0.333285,-0.636213,-2.78169
2.73749,0.315982,-0.621887,-2.68694
2.80649,0.204708,-0.500321,-2.76063
2.8104,0.208373,-0.500071,-2.76585
2.78301,0.284023,-0.56942,-2.73943
2.76118,0.396341,-0.68171,-2.72222
2.60717,0.177848,-0.460241,-2.56627
2.65396,0.29821,-0.576751,-2.61414
2.60992,0.337027,-0.609917,-2.57102
2.64637,0.184174,-0.453994,-2.60797
2.71673,0.392969,-0.657944,-2.67929
2.73921,0.279662,-0.543743,-2.70326
2.64292,0.194198,-0.453944,-2.60714
2.70031,0.397749,-0.652952,-2.66969
2.61873,0.157129,-0.414751,-2.58633
2.61388,0.279974,-0.529847,-2.58533
2.63076,0.285894,-0.536586,-2.59878
2.65107,0.255309,-0.501071,-2.62103
2.6699,0.160465,-0.402905,-2.64047
2.72489,0.173586,-0.412217,-2.69604
2.73601,0.240565,-0.478656,-2.70919
2.65685,0.137601,-0.373737,-2.62895
2.72704,0.278555,-0.510928,-2.70001
2.6014,0.191634,-0.423958,-2.5794
2.58044,0.139042,-0.368548,-2.55811
2.55755,0.234055,-0.461744,-2.53483
2.58935,0.213766,-0.439544,-2.56597
2.59189,0.255423,-0.476734,-2.57118
2.5516,0.141221,-0.36059,-2.52999
2.59209,0.19454,-0.411684,-2.57098
2.6252,0.175826,-0.39021,-2.60444
2.63272,0.209224,-0.421554,-2.61256
2.60266,0.18695,-0.396623,-2.58256
2.61269,0.13924,-0.347162,-2.59292
2.59118,0.247268,-0.452376,-2.5718
2.61581,0.112348,-0.315937,-2.59656
2.62867,0.188524,-0.389246,-2.61013
2.51857,0.196683,-0.393828,-2.50479
2.54115,0.10806,-0.307681,-2.52263
2.53749,0.226053,-0.425247,-2.51827
2.51524,0.152092,-0.347377,-2.49777
2.53137,0.248223,-0.44398,-2.51332
2.54177,0.125757,-0.31973,-2.52407
2.4933,0.110277,-0.302152,-2.47563
2.5299,0.241665,-0.431433,-2.51632
2.46582,0.100734,-0.290453,-2.45232
2.44137,0.119539,-0.308948,-2.42618
2.45251,0.198303,-0.403249,-2.42283
2.3915,0.0942483,-0.281363,-2.37955
2.34894,0.14605,-0.323749,-2.34449
2.41558,0.226002,-0.398339,-2.41559
2.41293,0.119032,-0.299072,-2.40471
2.39934,0.198308,-0.379527,-2.38817
2.39753,0.0903528,-0.2687,-2.38823
2.39835,0.140918,-0.317604,-2.38896
2.39587,0.195984,-0.373576,-2.38633
2.32718,0.0880778,-0.263561,-2.31825
2.35666,0.19849,-0.373345,-2.34715
2.32575,0.086302,-0.258905,-2.31699
2.35192,0.20143,-0.372911,-2.34318
2.34862,0.120332,-0.290126,-2.34007
2.36716,0.210714,-0.379578,-2.35892
2.37272,0.11392,-0.282121,-2.36444
2.33577,0.0878308,-0.254427,-2.32757
2.37855,0.193546,-0.358531,-2.37161
2.30422,0.0930216,-0.25781,-2.29841
2.31263,0.106653,-0.270419,-2.30637
2.30741,0.132479,-0.295267,-2.30107
2.33181,0.128966,-0.29041,-2.32548
2.32394,0.171254,-0.331631,-2.31817
2.33726,0.100058,-0.259446,-2.33118
2.34292,0.177671,-0.336403,-2.33661
2.32551,0.0769781,-0.23419,-2.31945
2.33365,0.179943,-0.336226,-2.32767
2.31869,0.0758488,-0.230854,-2.31274
2.32576,0.17324,-0.327366,-2.31988
2.31041,0.0749388,-0.227809,-2.30456
2.32146,0.165138,-0.317172,-2.31568
2.30895,0.0742237,-0.225026,-2.3032
2.3321,0.157964,-0.307967,-2.32641
2.28,0.0833339,-0.232139,-2.27435
2.31686,0.152844,-0.301483,-2.31096
2.29048,0.0711507,-0.219214,-2.28499
2.26273,0.0797583,-0.226633,-2.25728
2.28055,0.11408,-0.260257,-2.27518
2.29841,0.101946,-0.246962,-2.29312
2.30405,0.161869,-0.30616,-2.29908
2.28743,0.0842865,-0.227885,-2.28221
2.29429,0.164303,-0.307358,-2.28876
2.27025,0.0687644,-0.210896,-2.26504
2.25009,0.127615,-0.268622,-2.245
2.2563,0.0977558,-0.238577,-2.25103
2.26223,0.0667827,-0.206452,-2.25713
2.27149,0.114175,-0.253156,-2.26651
2.23258,0.0774155,-0.215321,-2.22769
2.27377,0.146772,-0.283957,-2.26931
2.24098,0.0765628,-0.214015,-2.23621
2.18064,0.0821471,-0.218424,-2.1761
2.21554,0.110827,-0.246436,-2.21106
2.19858,0.0732508,-0.208114,-2.19392
2.22403,0.120158,-0.254331,-2.21947
2.23912,0.0882998,-0.221631,-2.23452
2.23442,0.14483,-0.277588,-2.23008
2.24589,0.0860245,-0.218232,-2.24146
2.22232,0.108117,-0.239495,-2.21784
2.24832,0.128516,-0.259095,-2.24392
2.23505,0.0627477,-0.193139,-2.23052
2.19666,0.0900112,-0.219447,-2.19224
2.21416,0.075577,-0.204564,-2.20984
2.16843,0.0603676,-0.188713,-2.16392
2.20603,0.116192,-0.244127,-2.20161
2.22902,0.0831225,-0.210012,-2.22489
2.23061,0.127246,-0.253826,-2.22611
2.217,0.0588925,-0.184601,-2.21282
2.20129,0.0756597,-0.200576,-2.19713
2.21301,0.0827421,-0.207858,-2.20875
2.19198,0.0586664,-0.183019,-2.18791
2.18545,0.132993,-0.256914,-2.18112
2.18234,0.0574009,-0.180484,-2.17833
2.17805,0.126201,-0.248561,-2.17405
2.18762,0.0573766,-0.179222,-2.18366
2.18052,0.111044,-0.232123,-2.17661
2.20133,0.101153,-0.221922,-2.19733
2.20489,0.056228,-0.17628,-2.20104
2.22025,0.0949193,-0.214317,-2.21639
2.23022,0.119158,-0.237852,-2.22672
2.20083,0.0551685,-0.173572,-2.19706
2.19552,0.12317,-0.240475,-2.19222
2.20447,0.0544612,-0.171814,-2.20077
2.19315,0.0931595,-0.209822,-2.18948
2.20933,0.0609387,-0.17729,-2.20567
2.18273,0.0536915,-0.169375,-2.1791
2.20598,0.102029,-0.217462,-2.20233
2.22528,0.078183,-0.192929,-2.22174
2.2137,0.100821,-0.215012,-2.21009
2.21483,0.0751508,-0.188773,-2.21134
2.22771,0.0774644,-0.190494,-2.22429
2.23547,0.0903415,-0.202779,-2.23206
2.23982,0.110574,-0.222495,-2.23649
2.2343,0.0516229,-0.163095,-2.23098
2.2306,0.111119,-0.221961,-2.22734
2.23447,0.0522091,-0.16269,-2.23119
2.2255,0.0997241,-0.209609,-2.22224
2.23122,0.0584109,-0.16792,-2.22797
2.22035,0.0846185,-0.193541,-2.21712
2.22802,0.0724824,-0.181039,-2.22481
2.21713,0.0673031,-0.175283,-2.21394
2.2266,0.0876415,-0.195263,-2.22342
2.2181,0.052758,-0.159815,-2.21494
2.23321,0.100686,-0.207387,-2.23007
2.20392,0.0550036,-0.161165,-2.20078
2.23236,0.104776,-0.210564,-2.22932
2.21254,0.0628304,-0.168652,-2.20949
2.18729,0.0483899,-0.153686,-2.18424
2.20385,0.10209,-0.206854,-2.20099
2.19343,0.0753093,-0.179784,-2.1904
2.20546,0.0746977,-0.178619,-2.2025
2.20736,0.0532567,-0.15697,-2.20442
2.17415,0.047478,-0.1507,-2.1712
2.1973,0.0992048,-0.202125,-2.19444
2.169,0.0549455,-0.157596,-2.16592
2.19458,0.0984073,-0.20079,-2.19141
2.15362,0.093779,-0.194829,-2.15157
2.14382,0.0463557,-0.147844,-2.14086
2.14437,0.0831321,-0.183365,-2.14225
2.11341,0.0744492,-0.174455,-2.11152
2.14312,0.0496022,-0.150268,-2.14016
2.14136,0.0838236,-0.183826,-2.13861
2.13948,0.0743215,-0.174056,-2.1366
2.14904,0.0559997,-0.15536,-2.14622
2.15208,0.0692264,-0.16813,-2.14927
2.16259,0.0984962,-0.196985,-2.15989
2.14805,0.0603635,-0.158735,-2.14526
2.15373,0.0604235,-0.15835,-2.15094
2.15538,0.0653108,-0.16303,-2.15261
2.14547,0.0441491,-0.141415,-2.14271
2.15397,0.0984069,-0.195411,-2.15125
2.14694,0.043783,-0.140392,-2.14421
2.14909,0.0906155,-0.186775,-2.14642
2.15831,0.0718317,-0.16786,-2.15557
2.15954,0.046628,-0.142209,-2.15686
2.17307,0.0784529,-0.17365,-2.17043
2.17537,0.0847146,-0.179547,-2.17276
2.16563,0.042878,-0.13735,-2.16304
2.16169,0.0768048,-0.170863,-2.15912
2.18617,0.0844138,-0.178272,-2.18367
2.16384,0.0474851,-0.141211,-2.16129
2.16425,0.0581361,-0.151453,-2.16171
2.16299,0.0643901,-0.157536,-2.16042
2.1521,0.0419007,-0.13462,-2.14957
2.16464,0.0877489,-0.180354,-2.162
2.17545,0.0722919,-0.164428,-2.17305
2.161,0.0414292,-0.133275,-2.15852
2.17069,0.0777785,-0.169173,-2.16829
2.17616,0.0799671,-0.171235,-2.17396
2.17338,0.0465088,-0.137682,-2.17096
2.16314,0.0722231,-0.163031,-2.16071
2.16806,0.0464014,-0.136984,-2.16564
2.17589,0.0579211,-0.148103,-2.1735
2.1805,0.0887581,-0.178694,-2.17815
2.16213,0.0538835,-0.143671,-2.1597
2.17118,0.0611322,-0.150523,-2.16879
2.1707,0.0525377,-0.141782,-2.16831
2.14846,0.0400555,-0.128938,-2.14608
2.15985,0.0902902,-0.178993,-2.15748
2.16382,0.0527178,-0.141106,-2.16145
2.16671,0.0710957,-0.159134,-2.16436
2.16618,0.0399577,-0.127869,-2.16383
2.14952,0.0409506,-0.128515,-2.14717
2.13491,0.0740323,-0.162047,-2.13198
2.14469,0.0452148,-0.132238,-2.14243
2.13555,0.0730081,-0.159805,-2.13319
2.13894,0.0399075,-0.126507,-2.13663
2.12921,0.0383729,-0.124632,-2.12691
2.13816,0.0795381,-0.165625,-2.13587
2.1325,0.038025,-0.12379,-2.13022
2.13325,0.0855176,-0.170981,-2.131
2.13611,0.0377503,-0.123028,-2.13385
2.12288,0.0487993,-0.133751,-2.12062
2.13728,0.0562127,-0.141028,-2.13503
2.14989,0.0523205,-0.136814,-2.14767
2.14288,0.0711891,-0.155385,-2.14065
2.14373,0.0372012,-0.121151,-2.14154
2.15199,0.053898,-0.137545,-2.1498
2.15614,0.08043,-0.163794,-2.1541
2.14937,0.048565,-0.131818,-2.14722
2.14833,0.0504596,-0.133433,-2.14617
2.15062,0.0560594,-0.138877,-2.14847
2.1429,0.0363013,-0.118811,-2.14076
2.15183,0.0793541,-0.161619,-2.14973
2.15166,0.056379,-0.138447,-2.14953
2.15484,0.0366263,-0.118388,-2.15273
2.16021,0.0647557,-0.146294,-2.15817
2.14995,0.0356912,-0.116971,-2.14788
2.15827,0.0441212,-0.125055,-2.15628
2.15287,0.0544991,-0.13552,-2.15083
2.1362,0.0355475,-0.11633,-2.13414
2.13149,0.0748759,-0.15541,-2.12942
2.12788,0.0361835,-0.116489,-2.12585
2.12225,0.0541723,-0.134209,-2.12021
2.13268,0.0558659,-0.135709,-2.13067
2.13962,0.0456053,-0.125185,-2.13761
2.13939,0.0778059,-0.157114,-2.13749
